CA,Soulsbyville,3
CA,South El Monte,194
CA,South Gate,131
CA,South Lake Tahoe,35
CA,South Pasadena,42
CA,South San Francisco,96
CA,Southeast Marin,6
CA,Spreckels,1
CA,Springville,13
CA,Squaw Valley,9
CA,Stanford,4
CA,Stanton,4
CA,Stevenson Ranch,22
CA,Stevinson,20
CA,Stinson Beach,8
CA,Stockton,790
CA,Stonyford,1
CA,Stratford,13
CA,Strathmore,14
CA,Studio City,92
CA,Suisun City,27
CA,Summerland,4
CA,Sun City,14
CA,Sun Valley,228
CA,Sunland,12
CA,Sunnyvale,111
CA,Sunol,158
CA,Susanville,59
CA,Sutter,5
CA,Sutter Creek,15
CA,Sylmar,426
CA,Taft,11
CA,Tahoe City,33
CA,Tahoe Vista,2
CA,Tahoma,2
CA,Tarzana,72
CA,Taylorsville,1
CA,Tehachapi,61
CA,Temecula,244
CA,Temple City,5
CA,Templeton,28
CA,Termo,9
CA,Terra Bella,10
CA,The Sea Ranch,3
CA,Thousand Oaks,36
CA,Three Rivers,13
CA,Tipton,19
CA,Toluca Lake,3
CA,Tomales,3
CA,Topanga,17
CA,Topaz,2
CA,Torrance,250
CA,Trabuco Canyon,7
CA,Tracy,802
CA,Tranquillity,3
CA,Travis AFB,2
CA,Tres Pinos,1
CA,Trinidad,17
CA,Trinity Center,3
CA,Truckee,89
CA,Tujunga,6
CA,Tulare,167
CA,Tulelake,2
CA,Tuolumne,2
CA,Tupman,5
CA,Turlock,155
CA,Tustin,300
CA,Twain,7
CA,Twain Harte,14
CA,Twin Bridges,4
CA,Twin Peaks,10
CA,Ukiah,67
CA,Union City,135
CA,Universal City,21
CA,Upland,191
CA,Upper Lake,20
CA,Vacaville,224
CA,Valencia,142
CA,Vallejo,319
CA,Valley Center,12
CA,Valley Springs,47
CA,Valley Village,91
CA,Valyermo,106
CA,Van Nuys,255
CA,Venice,1
CA,Ventura,257
CA,Vernalis,7
CA,Vernon,16
CA,Victorville,114
CA,Vidal,10
CA,View Park,13
CA,Villa Park,1
CA,Visalia,261
CA,Vista,226
CA,Walnut,101
CA,Walnut Creek,265
CA,Walnut Grove,17
CA,Wasco,26
CA,Waterford,17
CA,Watsonville,193
CA,Weaverville,11
CA,Weed,26
CA,Weldon,2
CA,West Contra Costa,13
CA,West Covina,385
CA,West Point,7
CA,West Sacramento,165
CA,Westlake Village,66
CA,Westminster,175
CA,Westport,6
CA,Westwood,7
CA,Wheatland,17
CA,Whittier,656
CA,Wildomar,46
CA,Williams,45
CA,Willits,71
CA,Willow Creek,22
CA,Willows,38
CA,Wilmington,60
CA,Wilton,63
CA,Winchester,46
CA,Windsor,63
CA,Winnetka,2
CA,Winterhaven,8
CA,Winters,39
CA,Winton,21
CA,Wofford Heights,61
CA,Woodacre,2
CA,Woodbridge,1
CA,Woodlake,13
CA,Woodland,105
CA,Woodland Hills,132
CA,Woodside,6
CA,Wrightwood,16
CA,Yorba Linda,47
CA,Yorkville,3
CA,Yountville,4
CA,Yreka,20
CA,Yuba City,38
CA,Yucaipa,9
CA,Zamora,7
CO,Agate,2
CO,Arvada,81
CO,Atwood,1
CO,Aurora,510
CO,Avondale,1
CO,Bailey,9
CO,Basalt,1
CO,Bennett,5
CO,Berthoud,7
CO,Black Hawk,1
CO,Boulder,26
CO,Breckenridge,1
CO,Brighton,114
CO,Broomfield,79
CO,Brush,2
CO,Buena Vista,4
CO,Byers,10
CO,Calhan,5
CO,Campo,2
CO,Carr,2
CO,Cascade,16
CO,Castle Pines,1
CO,Castle Rock,119
CO,Centennial,1
CO,Clifton,3
CO,Colorado Springs,786
CO,Commerce City,160
CO,Conifer,2
CO,Cortez,3
CO,Dacono,1
CO,De Beque,5
CO,Deer Trail,1
CO,Denver,2580
CO,Dillon,7
CO,Dinosaur,1
CO,Divide,2
CO,Drake,3
CO,Dumont,12
CO,Edgewater,1
CO,Edwards,2
CO,Egnar,1
CO,Elbert,2
CO,Empire,2
CO,Englewood,297
CO,Erie,29
CO,Evergreen,13
CO,Fairplay,18
CO,Fort Collins,84
CO,Fort Lupton,15
CO,Fort Morgan,5
CO,Fountain,35
CO,Fowler,4
CO,Franktown,1
CO,Frisco,8
CO,Georgetown,1
CO,Glenwood Springs,16
CO,Golden,137
CO,Granby,2
CO,Grand Junction,7
CO,Granite,5
CO,Grant,5
CO,Greeley,35
CO,Green Mountain Falls,3
CO,Greenwood Village,6
CO,Guffey,3
CO,Gunnison,14
CO,Gypsum,4
CO,Hamilton,2
CO,Hartsel,6
CO,Henderson,44
CO,Highlands Ranch,12
CO,Holyoke,2
CO,Hotchkiss,2
CO,Howard,2
CO,Hudson,3
CO,Idaho Springs,3
CO,Idledale,6
CO,Indian Hills,1
CO,Jefferson,3
CO,Johnstown,73
CO,Keenesburg,2
CO,Kit Carson,7
CO,La Junta,1
CO,La Salle,2
CO,La Veta,2
CO,Lafayette,6
CO,Lake George,1
CO,Lakewood,44
CO,Lamar,2
CO,Laporte,16
CO,Larkspur,151
CO,Las Animas,3
CO,Leadville,7
CO,Limon,6
CO,Littleton,168
CO,Livermore,3
CO,Lone Tree,24
CO,Longmont,56
CO,Louisville,12
CO,Loveland,73
CO,Lyons,7
CO,Manitou Springs,5
CO,Manzanola,2
CO,Maybell,1
CO,Mc Clave,1
CO,Mead,10
CO,Mesa,2
CO,Model,2
CO,Monument,68
CO,Morrison,35
CO,Nathrop,4
CO,Nederland,7
CO,New Castle,20
CO,Northglenn,9
CO,Nunn,1
CO,Olney Springs,1
CO,Ordway,2
CO,Otis,2
CO,Palisade,2
CO,Parker,97
CO,Penrose,16
CO,Peyton,17
CO,Pine,2
CO,Platteville,37
CO,Pueblo,108
CO,Ridgway,2
CO,Rifle,2
CO,Rollinsville,3
CO,Rye,5
CO,Saguache,2
CO,Salida,5
CO,Sedalia,5
CO,Seibert,1
CO,Silt,4
CO,Silver Plume,23
CO,Springfield,3
CO,Strasburg,3
CO,Thornton,37
CO,Toponas,4
CO,Towaoc,1
CO,Trinidad,26
CO,Usaf Academy,21
CO,Vail,23
CO,Villa Grove,6
CO,Virginia Dale,1
CO,Walsenburg,13
CO,Watkins,9
CO,Wellington,2
CO,Westminster,62
CO,Wetmore,3
CO,Wheat Ridge,50
CO,Windsor,9
CO,Wolcott,1
CO,Woodland Park,1
CO,Wray,1
CO,Yoder,2
CT,Ansonia,4
CT,Ashford,1
CT,Avon,8
CT,Barkhamsted,3
CT,Beacon Falls,5
CT,Berlin,2
CT,Bloomfield,1
CT,Branford,28
CT,Bridgeport,72
CT,Bristol,8
CT,Brooklyn,15
CT,Canaan,1
CT,Cheshire,21
CT,Chester,1
CT,Clinton,4
CT,Colchester,3
CT,Columbia,5
CT,Cromwell,30
CT,Danbury,33
CT,Danielson,4
CT,Darien,31
CT,Deep River,2
CT,Derby,3
CT,East Canaan,8
CT,East Hartford,60
CT,East Haven,10
CT,East Lyme,3
CT,East Windsor,11
CT,Enfield,3
CT,Essex,2
CT,Fairfield,33
CT,Falls Village,1
CT,Farmington,22
CT,Gaylordsville,1
CT,Glastonbury,4
CT,Greenwich,45
CT,Guilford,2
CT,Haddam,11
CT,Hamden,6
CT,Hartford,179
CT,Harwinton,1
CT,Higganum,14
CT,Jewett City,3
CT,Killingworth,18
CT,Litchfield,10
CT,Madison,7
CT,Manchester,16
CT,Marlborough,3
CT,Meriden,20
CT,Middlebury,4
CT,Middlefield,8
CT,Middletown,21
CT,Milford,81
CT,Moosup,1
CT,Mystic,3
CT,Naugatuck,17
CT,New Britain,25
CT,New Canaan,4
CT,New Hartford,2
CT,New Haven,51
CT,New London,1
CT,New Preston Marble Dale,3
CT,Newington,1
CT,Newtown,9
CT,Norfolk,14
CT,North Franklin,2
CT,North Grosvenordale,1
CT,North Haven,17
CT,North Stonington,5
CT,Norwalk,49
CT,Norwich,4
CT,Oakdale,11
CT,Oakville,6
CT,Old Greenwich,1
CT,Old Lyme,5
CT,Old Saybrook,6
CT,Orange,47
CT,Oxford,7
CT,Pawcatuck,2
CT,Plainfield,6
CT,Plainville,39
CT,Plantsville,6
CT,Plymouth,1
CT,Pomfret Center,17
CT,Portland,12
CT,Preston,3
CT,Prospect,2
CT,Putnam,7
CT,Riverside,4
CT,Rocky Hill,13
CT,Salem,4
CT,Sandy Hook,7
CT,Seymour,10
CT,Shelton,15
CT,Sherman,2
CT,South Glastonbury,10
CT,South Windham,2
CT,South Windsor,7
CT,Southbury,19
CT,Southington,25
CT,Southport,10
CT,Stafford Springs,4
CT,Stamford,39
CT,Storrs Mansfield,17
CT,Stratford,41
CT,Suffield,1
CT,Thomaston,6
CT,Tolland,5
CT,Torrington,9
CT,Trumbull,25
CT,Uncasville,20
CT,Unionville,6
CT,Vernon Rockville,2
CT,Wallingford,32
CT,Warren,3
CT,Waterbury,56
CT,Waterford,7
CT,West Hartford,23
CT,West Haven,11
CT,West Suffield,7
CT,Westbrook,3
CT,Weston,1
CT,Westport,50
CT,Wethersfield,45
CT,Willington,8
CT,Wilton,2
CT,Windsor,48
CT,Windsor Locks,4
CT,Winsted,1
CT,Woodbury,4
CT,Woodstock,1
DC,Capitol Heights,2
DC,Takoma Park,1
DC,Temple Hills,2
DC,Washington,1041
DE,Bear,62
DE,Bridgeville,8
DE,Camden Wyoming,5
DE,Claymont,72
DE,Dagsboro,4
DE,Delaware City,2
DE,Dewey Beach,1
DE,Dover,17
DE,Dover AFB,2
DE,Felton,14
DE,Frankford,4
DE,Frederica,11
DE,Greenwood,1
DE,Harrington,1
DE,Hockessin,4
DE,Laurel,2
DE,Lewes,6
DE,Middletown,54
DE,Milford,6
DE,Millsboro,2
DE,Milton,8
DE,New Castle,152
DE,Newark,162
DE,Port Penn,9
DE,Rehoboth Beach,2
DE,Rockland,1
DE,Selbyville,1
DE,Smyrna,18
DE,Townsend,26
DE,Wilmington,288
FL,Alachua,11
FL,Alford,1
FL,Altamonte Springs,67
FL,Altha,1
FL,Altoona,4
FL,Alva,8
FL,Anthony,1
FL,Apalachicola,1
FL,Apollo Beach,38
FL,Apopka,115
FL,Arcadia,12
FL,Arcadia West,1
FL,Archer,2
FL,Astor,1
FL,Auburndale,4
FL,Avalon-Mulat,1
FL,Avon Park,11
FL,Babson Park,1
FL,Baker,2
FL,Bartow,4
FL,Bell,4
FL,Belle Glade,9
FL,Belleair Beach,2
FL,Belleview,7
FL,Beverly Hills,2
FL,Blountstown,5
FL,Boca Raton,384
FL,Bokeelia,1
FL,Bonifay,8
FL,Bonita Springs,46
FL,Bowling Green,14
FL,Boynton Beach,117
FL,Bradenton,469
FL,Bradenton Beach,1
FL,Brandon,132
FL,Branford,1
FL,Bristol,3
FL,Bronson,2
FL,Brooker,1
FL,Brooksville,110
FL,Bryceville,2
FL,Bunnell,4
FL,Bushnell,14
FL,Callahan,9
FL,Canal Point,2
FL,Cantonment,20
FL,Cape Canaveral,2
FL,Cape Coral,15
FL,Carrabelle,1
FL,Casselberry,37
FL,Cedar Key,2
FL,Century,1
FL,Champions Gate,3
FL,Chattahoochee,2
FL,Chiefland,4
FL,Chipley,9
FL,Christmas,22
FL,Chuluota,1
FL,Citra,7
FL,Citrus Springs,1
FL,Clarksville,2
FL,Clearwater,333
FL,Clearwater Beach,8
FL,Clermont,65
FL,Clewiston,7
FL,Cocoa,121
FL,Cocoa Beach,6
FL,Coconut Creek,6
FL,Conservation,16
FL,Coral Springs,35
FL,Cortez,7
FL,Cottondale,5
FL,Crawfordville,22
FL,Crescent City,1
FL,Crestview,21
FL,Crystal Beach,2
FL,Crystal River,7
FL,Cutler Bay,10
FL,Dade City,45
FL,Dania,71
FL,Davenport,73
FL,Davie,49
FL,Daytona Beach,49
FL,De Leon Springs,2
FL,Debary,11
FL,Deerfield Beach,196
FL,Defuniak Springs,14
FL,Deland,49
FL,Delray Beach,259
FL,Deltona,17
FL,Destin,4
FL,Doral,1
FL,Dover,40
FL,Dunedin,25
FL,Dunnellon,8
FL,Eastpoint,1
FL,Ebro,3
FL,Edgewater,10
FL,Eglin AFB,10
FL,Elkton,5
FL,Ellenton,52
FL,Englewood,16
FL,Estero,38
FL,Eustis,14
FL,Fellsmere,8
FL,Fern Park,1
FL,Fernandina Beach,3
FL,Flagler Beach,4
FL,Fleming Island,17
FL,Florahome,3
FL,Floral City,1
FL,Florida City,2
FL,Forest City,1
FL,Fort Denaud,1
FL,Fort Lauderdale,1220
FL,Fort Mc Coy,2
FL,Fort Myers,389
FL,Fort Myers Beach,12
FL,Fort Pierce,61
FL,Fort Walton Beach,62
FL,Fort White,3
FL,Fountain,7
FL,Freeport,7
FL,Frostproof,1
FL,Fruitland Park,3
FL,Gainesville,31
FL,Geneva,3
FL,Gibsonton,55
FL,Glen Saint Mary,20
FL,Gotha,17
FL,Grand Ridge,10
FL,Grant,8
FL,Green Cove Springs,17
FL,Greenacres,6
FL,Greenville,3
FL,Gretna,1
FL,Groveland,9
FL,Gulf Breeze,24
FL,Gulfport,14
FL,Haines City,5
FL,Hallandale,121
FL,Hallandale Beach,8
FL,Hastings,1
FL,Havana,3
FL,Haverhill,6
FL,Hawthorne,2
FL,Hernando,9
FL,Hialeah,314
FL,High Springs,5
FL,Hilliard,3
FL,Hobe Sound,14
FL,Holiday,53
FL,Hollywood,515
FL,Holt,6
FL,Homestead,97
FL,Homosassa,17
FL,Hosford,3
FL,Howey In The Hills,1
FL,Howey in the Hills,15
FL,Hudson,80
FL,Immokalee,18
FL,Indialantic,7
FL,Indian Harbour Beach,2
FL,Indian Rocks Beach,3
FL,Indiantown,3
FL,Inglis,3
FL,Inlet Beach,1
FL,Inverness,5
FL,Islamorada,1
FL,Jacksonville,1335
FL,Jacksonville Beach,8
FL,Jasper,14
FL,Jennings,3
FL,Jensen Beach,1
FL,Jupiter,59
FL,Kathleen,1
FL,Kenansville,11
FL,Kenneth City,5
FL,Key Largo,6
FL,Key West,3
FL,Keystone Heights,2
FL,Kissimmee,354
FL,Labelle,23
FL,Lady Lake,4
FL,Lake Butler,2
FL,Lake City,82
FL,Lake Helen,19
FL,Lake Mary,78
FL,Lake Panasoffkee,7
FL,Lake Park,3
FL,Lake Placid,19
FL,Lake Wales,2
FL,Lake Worth,206
FL,Lake Worth Beach,21
FL,Lakeland,134
FL,Lakewood Ranch,2
FL,Lamont,10
FL,Land O Lakes,63
FL,Lantana,3
FL,Largo,155
FL,Lauderdale Lakes,3
FL,Lauderhill,5
FL,Lecanto,12
FL,Lee,4
FL,Leesburg,23
FL,Lehigh Acres,118
FL,Lithia,17
FL,Live Oak,28
FL,Longwood,84
FL,Lorida,3
FL,Lower Keys,1
FL,Loxahatchee,11
FL,Lutz,104
FL,Lynn Haven,4
FL,Macclenny,34
FL,Madison,7
FL,Maitland,74
FL,Malabar,15
FL,Marathon,7
FL,Margate,6
FL,Marianna,10
FL,Mary Esther,15
FL,Mayo,1
FL,Mc Alpin,1
FL,Mc David,4
FL,Melbourne,246
FL,Melbourne Beach,5
FL,Merritt Island,79
FL,Miami,2000
FL,Miami Beach,27
FL,Miami Gardens,35
FL,Miami Lakes,3
FL,Miami Shores,1
FL,Micanopy,13
FL,Middle Keys,1
FL,Middleburg,8
FL,Midway,10
FL,Milton,111
FL,Mims,18
FL,Miramar,4
FL,Miramar Beach,10
FL,Molino,4
FL,Monticello,14
FL,Montverde,1
FL,Moore Haven,10
FL,Morriston,4
FL,Mount Dora,17
FL,Mulberry,1
FL,Myakka City,13
FL,Naples,117
FL,Navarre,35
FL,New Port Richey,174
FL,New Smyrna Beach,26
FL,Newberry,2
FL,Niceville,7
FL,Nokomis,14
FL,North Fort Myers,84
FL,North Miami,43
FL,North Miami Beach,9
FL,North Palm Beach,6
FL,North Port,30
FL,Oak Hill,3
FL,Oakland,1
FL,Oakland Park,11
FL,Ocala,159
FL,Ochopee,7
FL,Ocklawaha,3
FL,Ocoee,31
FL,Odessa,49
FL,Okahumpka,3
FL,Okeechobee,36
FL,Old Town,3
FL,Oldsmar,18
FL,Ona,5
FL,Opa Locka,80
FL,Orange City,8
FL,Orange Park,47
FL,Orlando,2325
FL,Ormond Beach,29
FL,Osprey,12
FL,Osteen,3
FL,Oviedo,23
FL,Oxford,1
FL,Paisley,1
FL,Palatka,3
FL,Palm Bay,70
FL,Palm Beach Gardens,99
FL,Palm City,23
FL,Palm Coast,27
FL,Palm Harbor,93
FL,Palm Springs,3
FL,Palmetto,147
FL,Palmetto Bay,4
FL,Panama City,98
FL,Panama City Beach,50
FL,Parrish,42
FL,Patrick AFB,2
FL,Pembroke Pines,32
FL,Pensacola,420
FL,Perry,10
FL,Pierson,4
FL,Pinellas Park,91
FL,Pinetta,1
FL,Plant City,169
FL,Plantation,2
FL,Polk City,35
FL,Pomona Park,1
FL,Pompano Beach,223
FL,Ponce De Leon,2
FL,Ponte Vedra,1
FL,Ponte Vedra Beach,10
FL,Port Charlotte,19
FL,Port Orange,9
FL,Port Richey,44
FL,Port Saint Lucie,63
FL,Punta Gorda,75
FL,Quincy,14
FL,Raiford,1
FL,Reddick,2
FL,Richland,2
FL,Riverview,129
FL,Riviera Beach,4
FL,Rockledge,38
FL,Rocky Point,8
FL,Royal Palm Beach,1
FL,Ruskin,79
FL,Safety Harbor,8
FL,Saint Augustine,94
FL,Saint Cloud,58
FL,Saint James City,1
FL,Saint Johns,17
FL,Saint Petersburg,614
FL,San Antonio,30
FL,San Mateo,1
FL,Sanderson,13
FL,Sanford,105
FL,Sanibel,1
FL,Santa Rosa Beach,10
FL,Sarasota,537
FL,Satellite Beach,8
FL,Satsuma,2
FL,Sebastian,61
FL,Sebring,32
FL,Seffner,66
FL,Seminole,53
FL,Seville,4
FL,Shalimar,1
FL,Sidell,4
FL,Silver Springs,5
FL,Sneads,1
FL,Sopchoppy,3
FL,Sorrento,14
FL,South Bay,2
FL,South Pasadena,1
FL,South and East Osceola,4
FL,Spring Hill,88
FL,St Pete Beach,3
FL,St. Petersburg,18
FL,Starke,5
FL,Steinhatchee,1
FL,Stuart,11
FL,Summerfield,15
FL,Summerland Key,2
FL,Sumterville,4
FL,Sun City Center,27
FL,Sunrise,3
FL,Tallahassee,531
FL,Tamarac,1
FL,Tampa,1453
FL,Tarpon Springs,68
FL,Tavares,3
FL,Tavernier,4
FL,Temple Terrace,1
FL,The Villages,5
FL,Thonotosassa,30
FL,Titusville,48
FL,Trinity,2
FL,Umatilla,5
FL,Valrico,33
FL,Venice,85
FL,Vernon,3
FL,Vero Beach,18
FL,Waldo,4
FL,Wauchula,9
FL,Webster,6
FL,Weeki Wachee,1
FL,Weirsdale,7
FL,Wellborn,9
FL,Wellington,24
FL,Wesley Chapel,108
FL,West Palm Beach,442
FL,West Park,3
FL,Weston,4
FL,Westville,1
FL,Wewahitchka,5
FL,White Springs,3
FL,Wildwood,15
FL,Williston,3
FL,Wilton Manors,11
FL,Wimauma,61
FL,Windermere,14
FL,Winter Garden,86
FL,Winter Haven,5
FL,Winter Park,148
FL,Winter Springs,20
FL,Yalaha,1
FL,Youngstown,10
FL,Yulee,37
FL,Zellwood,23
FL,Zephyrhills,25
FL,Zolfo Springs,20
GA,Acworth,34
GA,Adairsville,7
GA,Adel,1
GA,Ailey,1
GA,Albany,5
GA,Alma,1
GA,Alpharetta,61
GA,Alston,1
GA,Alto,2
GA,Ambrose,1
GA,Americus,1
GA,Appling,1
GA,Ashburn,1
GA,Athens,2
GA,Atlanta,2256
GA,Atlanta-Decatur,1
GA,Attapulgus,1
GA,Augusta,658
GA,Austell,54
GA,Avondale Estates,3
GA,Ball Ground,5
GA,Barnesville,6
GA,Blakely,1
GA,Bloomingdale,17
GA,Blythe,4
GA,Bogart,1
GA,Bonaire,3
GA,Box Springs,1
GA,Braselton,12
GA,Bremen,5
GA,Brookhaven,7
GA,Brooklet,1
GA,Brooks,1
GA,Brunswick,23
GA,Buckhead,6
GA,Buford,44
GA,Byron,13
GA,Calhoun,9
GA,Camak,1
GA,Canton,21
GA,Carnesville,6
GA,Cartersville,20
GA,Cedartown,9
GA,Chickamauga,2
GA,Chula,1
GA,Clarkesville,1
GA,Clarkston,51
GA,Claxton,2
GA,Clermont,1
GA,Cleveland,1
GA,Colquitt,1
GA,Columbus,50
GA,Comer,1
GA,Commerce,20
GA,Concord,8
GA,Conley,31
GA,Conyers,40
GA,Cornelia,4
GA,Covington,16
GA,Crawfordville,3
GA,Cumming,10
GA,Dacula,10
GA,Dahlonega,1
GA,Dallas,8
GA,Dalton,22
GA,Danville,2
GA,Darien,4
GA,Dawsonville,5
GA,Decatur,360
GA,Douglasville,29
GA,Dry Branch,1
GA,Dublin,3
GA,Dudley,2
GA,Duluth,43
GA,Eastman,2
GA,Eatonton,1
GA,Elko,1
GA,Ellabell,5
GA,Ellenwood,28
GA,Ellijay,1
GA,Enigma,1
GA,Evans,3
GA,Fairburn,20
GA,Fayetteville,2
GA,Flovilla,1
GA,Flowery Branch,4
GA,Forest Park,69
GA,Forsyth,45
GA,Fort Benning,7
GA,Fort Valley,13
GA,Fortson,2
GA,Gainesville,26
GA,Grantville,3
GA,Grayson,1
GA,Greensboro,15
GA,Greenville,4
GA,Griffin,12
GA,Grovetown,15
GA,Guyton,2
GA,Hamilton,4
GA,Harlem,2
GA,Hawkinsville,1
GA,Hephzibah,84
GA,Hinesville,1
GA,Hiram,6
GA,Hogansville,8
GA,Homer,1
GA,Hoschton,2
GA,Jackson,27
GA,Jasper,5
GA,Jefferson,19
GA,Jeffersonville,4
GA,Jenkinsburg,1
GA,Jonesboro,7
GA,Juliette,20
GA,Kathleen,2
GA,Kennesaw,69
GA,Kingsland,2
GA,LaGrange,19
GA,Lagrange,3
GA,Lake Park,7
GA,Lavonia,4
GA,Lawrenceville,66
GA,Leary,1
GA,Leesburg,2
GA,Lenox,1
GA,Lexington,1
GA,Lilburn,9
GA,Lincolnton,2
GA,Lithia Springs,56
GA,Lithonia,101
GA,Locust Grove,28
GA,Loganville,8
GA,Lyons,2
GA,Mableton,6
GA,Macon,203
GA,Madison,4
GA,Marietta,160
GA,Maysville,2
GA,Mc Rae Helena,1
GA,McDonough,49
GA,Mcdonough,1
GA,Midland,5
GA,Midway,9
GA,Milledgeville,2
GA,Milner,2
GA,Monroe,8
GA,Montezuma,2
GA,Montrose,2
GA,Moreland,4
GA,Morrow,20
GA,Moultrie,3
GA,Newnan,33
GA,Nicholls,1
GA,Norcross,72
GA,Norwood,7
GA,Oakfield,4
GA,Oxford,1
GA,Palmetto,12
GA,Peachtree City,6
GA,Peachtree Corners,2
GA,Pearson,1
GA,Pembroke,2
GA,Perry,19
GA,Pine Mountain,3
GA,Pinehurst,5
GA,Pooler,36
GA,Port Wentworth,48
GA,Powder Springs,4
GA,Quitman,2
GA,Register,7
GA,Resaca,3
GA,Rex,12
GA,Riceboro,4
GA,Richland,4
GA,Richmond Hill,24
GA,Rincon,5
GA,Ringgold,12
GA,Riverdale,9
GA,Rockmart,1
GA,Rocky Face,1
GA,Rome,5
GA,Roswell,38
GA,Rutledge,2
GA,Saint Marys,1
GA,Sardis,1
GA,Savannah,304
GA,Senoia,4
GA,Sharpsburg,5
GA,Silver Creek,1
GA,Smyrna,97
GA,Snellville,7
GA,Social Circle,7
GA,Soperton,3
GA,Sparks,1
GA,Statesboro,1
GA,Statham,3
GA,Stockbridge,123
GA,Stone Mountain,46
GA,Sugar Hill,1
GA,Summerville,2
GA,Suwanee,35
GA,Sycamore,2
GA,Talbotton,3
GA,Talking Rock,2
GA,Tallapoosa,2
GA,Talmo,1
GA,Temple,29
GA,Thomson,9
GA,Tifton,3
GA,Townsend,4
GA,Trenton,1
GA,Tucker,57
GA,Tunnel Hill,5
GA,Twin City,1
GA,Unadilla,2
GA,Union City,38
GA,Valdosta,7
GA,Vienna,10
GA,Villa Rica,28
GA,Waco,4
GA,Warner Robins,10
GA,Warrenton,4
GA,Washington,1
GA,Watkinsville,2
GA,Waycross,1
GA,Waynesboro,2
GA,West Point,6
GA,White,2
GA,Wildwood,2
GA,Williamson,2
GA,Winder,5
GA,Winston,5
GA,Woodbine,5
GA,Woodbury,1
GA,Woodstock,43
GA,Wrightsville,1
GA,Zebulon,4
IA,Adair,4
IA,Adel,2
IA,Albia,1
IA,Alleman,1
IA,Alton,1
IA,Altoona,4
IA,Ames,6
IA,Anita,6
IA,Ankeny,20
IA,Atalissa,1
IA,Atlantic,4
IA,Avoca,1
IA,Batavia,1
IA,Bettendorf,2
IA,Brandon,1
IA,Brayton,1
IA,Cambridge,7
IA,Carlisle,4
IA,Casey,1
IA,Cedar Falls,1
IA,Cedar Rapids,36
IA,Clear Lake,1
IA,Clive,6
IA,Colo,1
IA,Coralville,4
IA,Council Bluffs,32
IA,Crescent,1
IA,Cumming,4
IA,Davenport,10
IA,De Soto,1
IA,De Witt,1
IA,Decatur,2
IA,Des Moines,205
IA,Dubuque,2
IA,Durant,1
IA,Earlham,1
IA,Eddyville,4
IA,Elkhart,3
IA,Ellsworth,1
IA,Garnavillo,1
IA,Granger,1
IA,Grimes,6
IA,Grinnell,4
IA,Hiawatha,1
IA,Hospers,1
IA,Iowa City,23
IA,Jesup,1
IA,Johnston,3
IA,Kellogg,5
IA,Kensett,1
IA,Keokuk,1
IA,Le Claire,5
IA,Le Mars,1
IA,Lee,2
IA,Lockridge,1
IA,Marion,2
IA,Marne,2
IA,Minden,6
IA,Missouri Valley,4
IA,Mitchellville,3
IA,Nemaha,1
IA,Neola,4
IA,Nevada,1
IA,Newton,4
IA,North Liberty,9
IA,Norwalk,3
IA,Orange City,1
IA,Orient,1
IA,Osceola,1
IA,Oxford,2
IA,Palo,2
IA,Percival,1
IA,Pleasant Hill,9
IA,Pocahontas,2
IA,Polk City,2
IA,Prole,3
IA,Runnells,3
IA,Saint Charles,1
IA,Shelby,1
IA,Sioux Center,2
IA,Sioux City,1
IA,Sloan,2
IA,Somers,2
IA,Story City,6
IA,Swaledale,1
IA,Swisher,5
IA,Thurman,4
IA,Tiffin,4
IA,Tipton,2
IA,Toledo,1
IA,Underwood,3
IA,Urbandale,37
IA,Van Wert,1
IA,Victor,2
IA,Walcott,2
IA,Walnut,1
IA,Waterloo,2
IA,Webster City,1
IA,West Des Moines,2
IA,West Liberty,1
IA,West des Moines,38
IA,Williams,3
IA,Williamsburg,1
IA,Wilton,2
IA,Windsor Heights,3
IA,Winterset,1
IA,Zwingle,3
ID,Athol,3
ID,Blackfoot,1
ID,Boise,20
ID,Bruneau,3
ID,Caldwell,7
ID,Cascade,1
ID,Cataldo,1
ID,Cocolalla,2
ID,Coeur D Alene,8
ID,Declo,1
ID,Elk City,2
ID,Firth,2
ID,Glenns Ferry,2
ID,Hagerman,2
ID,Harrison,1
ID,Hayden,4
ID,Hazelton,1
ID,Heyburn,2
ID,Horseshoe Bend,1
ID,Idaho Falls,6
ID,Jerome,4
ID,King Hill,1
ID,Lava Hot Springs,4
ID,Lenore,1
ID,Malta,2
ID,McCall,1
ID,Mccammon,1
ID,Meridian,13
ID,Mullan,1
ID,Nampa,16
ID,Naples,2
ID,New Meadows,2
ID,Orofino,1
ID,Plummer,1
ID,Post Falls,2
ID,Rathdrum,15
ID,Riggins,1
ID,Sagle,2
ID,Saint Maries,2
ID,Shelley,1
ID,Spalding,1
ID,Spirit Lake,3
ID,Swan Valley,1
ID,Tensed,1
ID,Tetonia,1
ID,Twin Falls,1
ID,Victor,1
ID,Wallace,2
IL,Addison,175
IL,Algonquin,5
IL,Alsip,24
IL,Altamont,2
IL,Alton,2
IL,Amboy,1
IL,Antioch,59
IL,Arcola,2
IL,Arlington Heights,40
IL,Ashkum,1
IL,Atlanta,2
IL,Auburn,1
IL,Aurora,41
IL,Barrington,64
IL,Bartlett,78
IL,Batavia,4
IL,Beach Park,14
IL,Beecher,2
IL,Belleville,1
IL,Bellwood,16
IL,Belvidere,17
